Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,FTR,Over2.5,HomeOdd,DrawOdd,AwayOdd,Over2.5Odd,Under2.5Odd,HomeTeamTotalGoals,AwayTeamTotalGoals,AvgGoalsHomeTeam,AvgGoalsAwayTeam,TotalAttemptsHomeTeam,TotalAttemptsAwayTeam,KicksInsideAreaHomeTeam,KicksInsideAreaAwayTeam,KicksOutsideAreaHomeTeam,KicksOutsideAreaAwayTeam,HeadersHomeTeam,HeadersAwayTeam,StealsHomeTeam,StealsAwayTeam,FoulsHomeTeam,FoulsAwayTeam,CornersHomeTeam,CornersAwayTeam,ErrorsHomeTeam,ErrorsAwayTeam
24/02/2019,Panionios,Panathinaikos,2,0,H,FALSE,"3,00","2,95","2,65","2,60","1,45",19,28,"0,9047619048","1,333333333",,,,,,,,,,,,,,,,
24/02/2019,PAOK,Aris,1,1,D,FALSE,"1,42","4,20","9,25","2,12","1,67",45,25,"2,142857143","1,19047619",,,,,,,,,,,,,,,,
25/02/2019,Olympiakos,OFI,5,1,H,TRUE,"1,16","7,50","17,00","1,60","2,24",40,19,"1,904761905","0,9047619048",,,,,,,,,,,,,,,,
25/02/2019,Panetolikos,Giannina,1,0,H,FALSE,"2,10","3,10","4,00","2,69","1,42",25,15,"1,19047619","0,7142857143",,,,,,,,,,,,,,,,
02/03/2019,Aris,AEK,2,0,H,FALSE,"3,30","2,85","2,50","2,75","1,41",26,37,"1,181818182","1,681818182",,,,,,,,,,,,,,,,
02/03/2019,Giannina,Xanthi,0,0,D,FALSE,"2,20","2,80","4,25","3,07","1,34",15,16,"0,6818181818","0,7272727273",,,,,,,,,,,,,,,,
03/03/2019,Asteras Tripolis,Panetolikos,3,0,H,TRUE,"1,72","3,60","5,25","2,43","1,51",17,26,"0,7727272727","1,181818182",,,,,,,,,,,,,,,,
03/03/2019,Atromitos,Panionios,3,0,H,TRUE,"1,55","3,70","7,50","2,40","1,53",32,21,"1,454545455","0,9545454545",,,,,,,,,,,,,,,,
03/03/2019,Levadeiakos,Lamia,1,1,D,FALSE,"2,30","2,80","3,90","2,90","1,37",13,19,"0,5909090909","0,8636363636",,,,,,,,,,,,,,,,
03/03/2019,OFI,AEL,0,0,D,FALSE,"1,95","3,10","4,60","2,57","1,46",20,20,"0,9090909091","0,9090909091",,,,,,,,,,,,,,,,
03/03/2019,Panathinaikos,PAOK,0,2,A,FALSE,"4,20","3,40","1,95","2,36","1,55",28,46,"1,272727273","2,090909091",,,,,,,,,,,,,,,,
04/03/2019,Apollon,Olympiakos,0,2,A,FALSE,"15,00","6,50","1,20","1,47","2,55",10,45,"0,4545454545","2,045454545",,,,,,,,,,,,,,,,
09/03/2019,AEK,Panathinaikos,0,0,D,FALSE,"1,65","3,70","5,75","2,32","1,56",37,28,"1,608695652","1,217391304",,,,,,,,,,,,,,,,
09/03/2019,Xanthi,Asteras Tripolis,0,0,D,FALSE,"2,60","2,80","3,20","2,89","1,38",16,20,"0,6956521739","0,8695652174",,,,,,,,,,,,,,,,
10/03/2019,Apollon,OFI,0,0,D,FALSE,"3,40","3,20","2,25","2,29","1,57",10,20,"0,4347826087","0,8695652174",,,,,,,,,,,,,,,,
10/03/2019,Lamia,Giannina,1,1,D,FALSE,"2,15","2,85","4,20","2,87","1,38",20,15,"0,8695652174","0,652173913",,,,,,,,,,,,,,,,
10/03/2019,AEL,Levadeiakos,2,0,H,FALSE,"2,00","3,00","4,60","2,71","1,42",20,14,"0,8695652174","0,6086956522",,,,,,,,,,,,,,,,
10/03/2019,Olympiakos,Aris,4,1,H,TRUE,"1,33","5,25","9,50","1,70","2,07",47,28,"2,043478261","1,217391304",,,,,,,,,,,,,,,,
10/03/2019,PAOK,Atromitos,3,0,H,TRUE,"1,40","4,40","9,25","1,98","1,77",48,35,"2,086956522","1,52173913",,,,,,,,,,,,,,,,
11/03/2019,Panetolikos,Panionios,5,0,H,TRUE,"2,25","2,90","3,80","2,69","1,43",26,21,"1,130434783","0,9130434783",,,,,,,,,,,,,,,,
16/03/2019,Asteras Tripolis,Lamia,0,0,D,FALSE,"1,72","3,25","6,25","2,47","1,50",20,21,"0,8333333333","0,875",,,,,,,,,,,,,,,,
16/03/2019,Giannina,AEL,0,0,D,FALSE,"1,95","3,10","4,75","2,77","1,41",16,22,"0,6666666667","0,9166666667",,,,,,,,,,,,,,,,
16/03/2019,Panetolikos,PAOK,1,2,A,TRUE,"7,50","4,40","1,45","1,97","1,79",31,51,"1,291666667","2,125",,,,,,,,,,,,,,,,
17/03/2019,Atromitos,AEK,0,1,A,FALSE,"2,85","2,90","2,80","2,66","1,43",35,37,"1,458333333","1,541666667",,,,,,,,,,,,,,,,
17/03/2019,OFI,Levadeiakos,2,0,H,FALSE,"1,80","3,30","5,25","2,68","1,42",20,14,"0,8333333333","0,5833333333",,,,,,,,,,,,,,,,
17/03/2019,Panathinaikos,Olympiakos,0,3,A,TRUE,"5,00","3,30","1,83","2,32","1,56",28,51,"1,166666667","2,125",,,,,,,,,,,,,,,,
17/03/2019,Panionios,Xanthi,1,0,H,FALSE,"1,85","3,30","4,75","2,82","1,39",21,16,"0,875","0,6666666667",,,,,,,,,,,,,,,,
18/03/2019,Aris,Apollon,5,0,H,TRUE,"1,18","6,50","20,00","1,88","1,88",29,10,"1,208333333","0,4166666667",,,,,,,,,,,,,,,,
30/03/2019,Lamia,Panionios,1,0,H,FALSE,"2,30","3,00","3,60","2,52","1,48",21,22,"0,84","0,88",,,,,,,,,,,,,,,,
30/03/2019,AEL,Asteras Tripolis,2,1,H,TRUE,"3,00","2,55","3,10","2,71","1,43",22,20,"0,88","0,8",,,,,,,,,,,,,,,,
30/03/2019,Levadeiakos,Giannina,0,2,A,FALSE,"2,35","3,10","3,30","2,74","1,42",14,16,"0,56","0,64",,,,,,,,,,,,,,,,
31/03/2019,AEK,Panetolikos,4,0,H,TRUE,"1,40","4,40","9,25","1,96","1,80",38,32,"1,52","1,28",,,,,,,,,,,,,,,,
31/03/2019,Aris,OFI,3,1,H,TRUE,"1,57","3,70","7,25","2,11","1,68",34,22,"1,36","0,88",,,,,,,,,,,,,,,,
31/03/2019,Olympiakos,Atromitos,2,1,H,TRUE,"1,34","4,75","11,00","1,70","2,10",54,35,"2,16","1,4",,,,,,,,,,,,,,,,
31/03/2019,Xanthi,PAOK,1,2,A,TRUE,"9,25","4,20","1,42","2,24","1,61",16,53,"0,64","2,12",,,,,,,,,,,,,,,,
01/04/2019,Apollon,Panathinaikos,1,3,A,TRUE,"9,00","4,50","1,40","2,19","1,63",10,28,"0,4","1,12",,,,,,,,,,,,,,,,
06/04/2019,OFI,Giannina,1,0,H,FALSE,"2,15","2,95","4,00","2,73","1,42",23,18,"0,8846153846","0,6923076923",,,,,,,,,,,,,,,,
06/04/2019,Panathinaikos,Aris,2,0,H,FALSE,"2,40","3,00","3,30","2,56","1,47",31,37,"1,192307692","1,423076923",,,,,,,,,,,,,,,,
06/04/2019,Panionios,AEL,1,0,H,FALSE,"1,90","3,10","5,00","2,62","1,45",22,24,"0,8461538462","0,9230769231",,,,,,,,,,,,,,,,
07/04/2019,Asteras Tripolis,Levadeiakos,0,0,D,FALSE,"1,50","3,80","8,00","2,43","1,52",21,14,"0,8076923077","0,5384615385",,,,,,,,,,,,,,,,
07/04/2019,Panetolikos,Olympiakos,0,5,A,TRUE,"6,75","4,10","1,53","1,93","1,84",32,56,"1,230769231","2,153846154",,,,,,,,,,,,,,,,
07/04/2019,PAOK,Lamia,3,0,H,TRUE,"1,13","8,00","23,00","1,59","2,27",55,22,"2,115384615","0,8461538462",,,,,,,,,,,,,,,,
07/04/2019,Xanthi,AEK,1,3,A,TRUE,"4,40","3,20","1,95","2,61","1,46",17,42,"0,6538461538","1,615384615",,,,,,,,,,,,,,,,
08/04/2019,Atromitos,Apollon,1,0,H,FALSE,"1,15","7,50","20,00","1,49","2,50",36,11,"1,384615385","0,4230769231",,,,,,,,,,,,,,,,
14/04/2019,Apollon,Panetolikos,0,1,A,FALSE,"4,75","3,50","1,72","1,83","1,93",11,32,"0,4074074074","1,185185185",,,,,,,,,,,,,,,,
14/04/2019,Aris,Atromitos,0,2,A,FALSE,"2,05","3,00","3,80","2,44","1,52",37,37,"1,37037037","1,37037037",,,,,,,,,,,,,,,,
14/04/2019,Giannina,Asteras Tripolis,0,0,D,FALSE,"2,55","2,85","3,00","2,78","1,41",18,21,"0,6666666667","0,7777777778",,,,,,,,,,,,,,,,
14/04/2019,Lamia,AEK,2,2,D,TRUE,"4,00","3,10","2,00","2,37","1,54",22,45,"0,8148148148","1,666666667",,,,,,,,,,,,,,,,
14/04/2019,AEL,PAOK,1,1,D,FALSE,"6,50","4,00","1,48","1,91","1,85",24,58,"0,8888888889","2,148148148",,,,,,,,,,,,,,,,
14/04/2019,Levadeiakos,Panionios,1,2,A,TRUE,"2,10","3,00","3,70","2,49","1,50",14,23,"0,5185185185","0,8518518519",,,,,,,,,,,,,,,,
14/04/2019,Olympiakos,Xanthi,4,0,H,TRUE,"1,13","7,50","17,00","1,43","2,69",61,18,"2,259259259","0,6666666667",,,,,,,,,,,,,,,,
14/04/2019,Panathinaikos,OFI,1,3,A,TRUE,"1,87","3,30","4,33","2,33","1,57",33,24,"1,222222222","0,8888888889",,,,,,,,,,,,,,,,
21/04/2019,AEK,AEL,0,1,A,FALSE,"1,40","4,10","8,00","1,93","1,84",47,25,"1,678571429","0,8928571429",,,,,,,,,,,,,,,,
21/04/2019,Atromitos,Panathinaikos,2,0,H,FALSE,"1,95","3,10","4,10","2,25","1,60",39,34,"1,392857143","1,214285714",,,,,,,,,,,,,,,,
21/04/2019,Lamia,Olympiakos,1,3,A,TRUE,"7,50","4,33","1,40","1,75","2,02",24,65,"0,8571428571","2,321428571",,,,,,,,,,,,,,,,
21/04/2019,OFI,Asteras Tripolis,1,1,D,FALSE,"1,75","3,10","5,25","2,40","1,53",27,21,"0,9642857143","0,75",,,,,,,,,,,,,,,,
21/04/2019,Panetolikos,Aris,1,2,A,TRUE,"3,90","3,10","2,00","2,29","1,58",33,37,"1,178571429","1,321428571",,,,,,,,,,,,,,,,
21/04/2019,Panionios,Giannina,2,1,H,TRUE,"5,50","3,40","1,65","2,38","1,55",25,18,"0,8928571429","0,6428571429",,,,,,,,,,,,,,,,
21/04/2019,PAOK,Levadeiakos,5,0,H,TRUE,"1,07","9,50","26,00","1,35","3,09",59,15,"2,107142857","0,5357142857",,,,,,,,,,,,,,,,
21/04/2019,Xanthi,Apollon,2,0,H,FALSE,"1,18","5,75","16,50","1,68","2,11",18,11,"0,6428571429","0,3928571429",,,,,,,,,,,,,,,,
04/05/2019,Apollon,Lamia,0,3,A,TRUE,"3,10","3,30","2,20","1,84","1,90",11,25,"0,3793103448","0,8620689655",,,,,,,,,,,,,,,,
05/05/2019,Aris,Xanthi,7,2,H,TRUE,"1,35","4,75","7,50","1,59","2,29",39,20,"1,344827586","0,6896551724",,,,,,,,,,,,,,,,
05/05/2019,Asteras Tripolis,Panionios,3,0,H,TRUE,"1,25","5,00","9,00","1,67","2,15",22,27,"0,7586206897","0,9310344828",,,,,,,,,,,,,,,,
05/05/2019,Atromitos,OFI,0,2,A,FALSE,"2,70","2,50","2,95","2,56","1,48",41,28,"1,413793103","0,9655172414",,,,,,,,,,,,,,,,
05/05/2019,Giannina,PAOK,0,2,A,FALSE,"3,00","3,60","2,00","1,83","1,93",19,64,"0,6551724138","2,206896552",,,,,,,,,,,,,,,,
05/05/2019,AEL,Olympiakos,0,3,A,TRUE,"6,50","4,50","1,42","1,62","2,23",26,68,"0,8965517241","2,344827586",,,,,,,,,,,,,,,,
05/05/2019,Levadeiakos,AEK,0,3,A,TRUE,"13,00","6,25","1,18","1,44","2,66",15,47,"0,5172413793","1,620689655",,,,,,,,,,,,,,,,
05/05/2019,Panathinaikos,Panetolikos,4,0,H,TRUE,"1,62","3,75","5,00","1,80","1,96",34,34,"1,172413793","1,172413793",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/08/2019,Lamia,Panathinaikos,1,1,D,FALSE,"3,85","3,19","1,98","2,47","1,51",0,0,0,0,4,6,1,1,0,4,3,1,13,18,14,13,6,5,37,31
24/08/2019,Aris,OFI,1,1,D,FALSE,"1,46","3,81","7,56","2,35","1,55",0,0,0,0,9,11,4,4,3,4,2,3,14,18,11,7,1,8,21,26
24/08/2019,Olympiakos,Asteras Tripolis,1,0,H,FALSE,"1,22","5,75","12,15","1,71","2,07",0,0,0,0,11,8,8,3,1,4,2,1,19,10,12,12,4,1,48,45
25/08/2019,Atromitos,AEL,1,1,D,FALSE,"1,66","3,40","5,51","2,43","1,52",0,0,0,0,13,9,4,4,7,3,2,2,23,23,16,20,7,2,41,44
25/08/2019,Panionios,Volos,1,2,A,TRUE,"2,36","3,00","3,14","2,51","1,49",0,0,0,0,8,10,3,7,2,3,3,0,13,9,15,15,7,2,46,37
25/08/2019,PAOK,Panetolikos,2,1,H,TRUE,"1,18","6,32","14,29","1,64","2,18",0,0,0,0,13,8,3,3,7,4,3,1,22,20,10,10,6,2,29,35
25/08/2019,AEK,Xanthi,1,2,A,TRUE,"1,34","4,34","10,26","2,29","1,58",0,0,0,0,7,4,1,3,3,0,3,1,6,6,19,14,3,3,32,32
31/08/2019,Panetolikos,Xanthi,1,2,A,TRUE,"2,14","3,00","3,69","2,45","1,52",1,2,1,2,6,6,2,4,4,2,0,0,13,11,9,11,5,0,36,34
31/08/2019,Panathinaikos,OFI,1,3,A,TRUE,"1,54","3,81","6,12","2,10","1,69",1,1,1,1,6,6,2,4,4,2,0,0,13,11,9,11,5,0,36,34
31/08/2019,Volos,Aris,1,0,H,FALSE,"3,42","3,00","2,23","2,55","1,48",2,1,2,1,9,11,4,4,3,4,2,3,14,18,11,7,1,8,21,26
01/09/2019,PAOK,Panionios,2,1,H,TRUE,"1,15","6,85","16,53","1,59","2,29",2,1,2,1,12,1,5,1,5,0,2,0,18,17,13,15,9,2,30,36
01/09/2019,AEL,Olympiakos,0,1,A,FALSE,"8,75","4,43","1,36","1,97","1,80",1,1,1,1,4,7,1,2,2,4,1,1,23,28,12,20,1,9,37,43
01/09/2019,Lamia,Atromitos,2,2,D,TRUE,"3,61","2,97","2,17","2,63","1,46",1,1,1,1,10,12,3,4,4,5,3,3,16,11,17,15,5,6,42,39
01/09/2019,Asteras Tripolis,AEK,2,3,A,TRUE,"3,02","2,99","2,42","2,39","1,54",0,1,0,1,4,14,3,9,1,3,0,2,11,12,18,13,3,7,39,34
14/09/2019,Atromitos,PAOK,2,3,A,TRUE,"5,44","3,56","1,64","2,14","1,67",3,4,"1,5",2,8,9,2,2,3,4,3,3,15,14,13,20,2,5,52,48
14/09/2019,OFI,Panetolikos,3,1,H,TRUE,"2,00","3,30","3,70","2,01","1,76",4,2,2,1,15,2,8,2,6,0,1,0,27,36,13,7,2,4,38,37
14/09/2019,Olympiakos,Volos,5,0,H,TRUE,"1,12","7,98","19,16","1,53","2,40",2,3,1,"1,5",18,6,10,2,5,4,3,0,9,5,16,13,5,3,34,36
15/09/2019,Xanthi,Asteras Tripolis,2,1,H,TRUE,"2,36","2,96","3,18","2,52","1,49",4,2,2,1,6,12,3,4,2,5,1,3,24,23,12,13,3,4,42,39
15/09/2019,AEK,Lamia,2,0,H,FALSE,"1,22","5,67","12,61","1,78","1,99",4,3,2,"1,5",16,2,6,1,7,1,3,0,6,8,13,17,10,1,25,32
15/09/2019,Panionios,AEL,1,0,H,FALSE,"2,26","3,02","3,31","2,40","1,53",2,1,1,"0,5",8,10,4,2,4,4,0,4,19,11,18,22,3,6,41,37
15/09/2019,Aris,Panathinaikos,4,0,H,TRUE,"1,93","3,20","4,12","2,28","1,59",1,2,"0,5",1,13,11,7,3,3,6,3,2,19,18,11,12,3,3,30,45
21/09/2019,Volos,OFI,1,0,H,FALSE,"2,31","3,19","3,04","2,15","1,66",3,7,1,"2,333333333",14,19,7,4,6,9,1,6,24,24,11,11,3,10,36,36
21/09/2019,Asteras Tripolis,Atromitos,2,1,H,TRUE,"2,15","3,05","3,57","2,44","1,52",3,5,1,"1,666666667",12,9,8,1,4,3,0,5,22,16,14,17,6,6,53,49
21/09/2019,Panetolikos,AEK,0,1,A,FALSE,"5,91","3,59","1,59","2,24","1,61",3,6,1,2,7,17,0,8,5,5,2,4,11,14,16,20,2,3,44,33
22/09/2019,AEL,Xanthi,3,0,H,TRUE,"2,29","2,97","3,34","2,65","1,44",1,6,"0,3333333333",2,11,4,2,1,8,2,1,1,38,32,25,24,7,0,41,46
22/09/2019,PAOK,Aris,2,2,D,TRUE,"1,44","4,01","7,70","2,21","1,62",7,5,"2,333333333","1,666666667",11,4,4,2,5,2,2,0,18,20,18,19,8,3,35,33
22/09/2019,Lamia,Panionios,1,1,D,FALSE,"2,05","3,06","3,86","2,55","1,48",3,3,1,1,11,6,4,1,4,3,3,2,20,15,16,18,4,1,52,42
22/09/2019,Panathinaikos,Olympiakos,1,1,D,FALSE,"7,26","4,05","1,45","2,07","1,71",2,7,"0,6666666667","2,333333333",6,5,4,2,1,0,1,3,15,16,13,14,2,5,41,45
28/09/2019,Aris,AEL,2,3,A,TRUE,"1,57","3,64","6,07","2,33","1,56",7,4,"1,75",1,24,6,12,3,8,2,4,1,27,26,17,13,15,5,34,39
28/09/2019,Atromitos,Panetolikos,2,0,H,FALSE,"1,77","3,49","4,49","2,16","1,65",6,3,"1,5","0,75",11,6,4,1,6,4,1,1,13,9,18,12,6,2,27,40
28/09/2019,Olympiakos,Lamia,2,0,H,FALSE,"1,15","6,92","15,39","1,56","2,32",8,4,2,1,16,2,8,2,6,0,2,0,14,15,5,20,6,0,35,38
29/09/2019,OFI,Asteras Tripolis,3,1,H,TRUE,"2,10","3,20","3,53","2,12","1,68",7,5,"1,75","1,25",23,5,14,3,7,2,2,0,21,30,12,21,7,3,42,29
29/09/2019,Xanthi,Volos,3,1,H,TRUE,"1,85","3,28","4,35","2,33","1,56",6,4,"1,5",1,15,6,8,4,2,2,5,0,39,37,17,16,4,3,39,45
29/09/2019,Panionios,Panathinaikos,0,1,A,FALSE,"3,09","3,06","2,36","2,41","1,53",4,3,1,"0,75",2,12,0,7,1,3,1,2,9,20,13,26,4,4,47,34
29/09/2019,AEK,PAOK,2,2,D,TRUE,"2,39","3,12","2,98","2,29","1,58",7,9,"1,75","2,25",12,13,3,8,7,3,2,2,9,7,16,12,3,4,34,31
05/10/2019,Panathinaikos,Xanthi,0,1,A,FALSE,"1,69","3,33","5,50","2,48","1,51",4,9,"0,8","1,8",16,7,10,3,4,4,2,0,20,14,19,16,5,0,41,43
05/10/2019,AEL,AEK,0,0,D,FALSE,"4,14","3,22","1,91","2,34","1,56",7,9,"1,4","1,8",10,7,2,1,6,2,2,4,14,21,19,15,4,4,47,31
06/10/2019,Volos,Atromitos,2,3,A,TRUE,"3,12","2,98","2,38","2,37","1,54",5,8,1,"1,6",9,5,3,1,4,2,2,2,10,4,11,25,9,4,35,34
06/10/2019,Asteras Tripolis,PAOK,1,2,A,TRUE,"5,26","3,65","1,64","2,01","1,76",6,11,"1,2","2,2",8,8,3,4,5,3,0,1,14,13,12,13,3,4,37,33
06/10/2019,OFI,Panionios,4,1,H,TRUE,"1,54","3,70","6,31","2,20","1,63",10,4,2,"0,8",17,2,5,1,9,1,3,0,16,12,17,16,5,2,23,28
06/10/2019,Aris,Olympiakos,1,2,A,TRUE,"5,68","4,07","1,53","1,95","1,81",9,10,"1,8",2,17,5,7,1,8,4,2,0,12,15,13,21,10,3,35,26
07/10/2019,Lamia,Panetolikos,0,0,D,FALSE,"2,14","3,12","3,45","2,24","1,60",4,3,"0,8","0,6",5,9,2,3,3,6,0,0,18,30,17,19,3,3,47,30
19/10/2019,Olympiakos,OFI,2,1,H,TRUE,"1,17","6,57","14,46","1,46","2,58",12,14,2,"2,333333333",16,7,10,3,4,4,2,0,20,14,19,16,5,0,41,43
19/10/2019,Panetolikos,AEL,2,2,D,TRUE,"2,14","3,02","3,63","2,52","1,49",3,7,"0,5","1,166666667",10,7,2,1,6,2,2,4,14,21,19,15,4,4,47,31
20/10/2019,Xanthi,Aris,0,1,A,FALSE,"3,25","2,86","2,40","2,47","1,51",10,10,"1,666666667","1,666666667",9,5,3,1,4,2,2,2,10,4,11,25,9,4,35,34
20/10/2019,Panionios,Asteras Tripolis,0,1,A,FALSE,"2,64","3,09","2,68","2,30","1,58",5,7,"0,8333333333","1,166666667",8,8,3,4,5,3,0,1,14,13,12,13,3,4,37,33
20/10/2019,PAOK,Lamia,3,0,H,TRUE,"1,16","6,74","15,82","1,59","2,26",13,4,"2,166666667","0,6666666667",17,2,5,1,9,1,3,0,16,12,17,16,5,2,23,28
20/10/2019,AEK,Volos,3,2,H,TRUE,"1,22","5,77","13,16","1,77","1,99",9,7,"1,5","1,166666667",17,5,7,1,8,4,2,0,12,15,13,21,10,3,35,26
20/10/2019,Atromitos,Panathinaikos,0,1,A,FALSE,"2,45","3,00","3,00","2,34","1,56",11,4,"1,833333333","0,6666666667",5,9,2,3,3,6,0,0,18,30,17,19,3,3,47,30
26/10/2019,OFI,Xanthi,2,0,H,FALSE,"1,66","3,66","5,10","1,93","1,84",15,10,"2,142857143","1,428571429",15,4,6,2,8,0,1,2,17,26,10,13,2,4,47,34
26/10/2019,Volos,PAOK,0,2,A,FALSE,"10,68","6,00","1,23","1,59","2,28",9,16,"1,285714286","2,285714286",9,12,2,3,5,5,2,4,35,31,16,17,2,8,49,39
27/10/2019,Panathinaikos,AEL,1,2,A,TRUE,"1,71","3,37","5,20","2,38","1,54",5,9,"0,7142857143","1,285714286",18,8,8,2,8,6,2,0,10,9,12,19,6,0,40,26
27/10/2019,Atromitos,Panionios,4,0,H,TRUE,"1,56","3,61","6,21","2,29","1,59",11,5,"1,571428571","0,7142857143",13,12,3,1,7,6,3,5,15,14,14,10,3,9,38,34
27/10/2019,Aris,Panetolikos,2,0,H,FALSE,"1,46","4,12","6,68","1,96","1,81",11,5,"1,571428571","0,7142857143",11,5,8,0,3,3,0,2,23,21,16,16,2,3,43,45
27/10/2019,Olympiakos,AEK,2,0,H,FALSE,"1,55","3,90","5,82","1,94","1,83",14,12,2,"1,714285714",11,8,4,6,6,2,1,0,24,18,12,22,7,6,40,36
28/10/2019,Asteras Tripolis,Lamia,4,1,H,TRUE,"1,84","3,24","4,48","2,44","1,51",8,4,"1,142857143","0,5714285714",11,3,3,2,3,0,5,1,8,8,15,17,5,1,29,30
02/11/2019,Panionios,Aris,1,1,D,FALSE,"4,19","3,34","1,86","2,22","1,62",5,13,"0,625","1,625",6,16,2,6,1,7,3,3,7,8,18,10,3,4,31,38
02/11/2019,Xanthi,Olympiakos,0,0,D,FALSE,"8,83","4,10","1,39","2,08","1,70",10,16,"1,25",2,3,14,2,5,1,6,0,3,42,32,8,14,2,13,67,51
03/11/2019,AEL,OFI,3,2,H,TRUE,"2,57","3,05","2,78","2,12","1,67",11,17,"1,375","2,125",9,10,4,1,5,6,0,3,21,23,14,11,5,5,35,35
03/11/2019,Panetolikos,Asteras Tripolis,1,1,D,FALSE,"2,54","3,05","2,82","2,32","1,57",5,12,"0,625","1,5",10,7,4,2,5,3,1,2,12,8,17,23,7,1,34,37
03/11/2019,AEK,Atromitos,3,2,H,TRUE,"1,41","4,15","7,97","2,05","1,73",12,15,"1,5","1,875",19,8,10,6,7,0,2,2,17,15,13,14,7,5,41,36
03/11/2019,PAOK,Panathinaikos,2,2,D,TRUE,"1,30","4,79","10,05","1,93","1,84",18,6,"2,25","0,75",16,5,8,3,5,2,3,0,51,46,19,22,3,1,50,54
04/11/2019,Lamia,Volos,1,0,H,FALSE,"2,34","3,08","3,08","2,34","1,55",5,9,"0,625","1,125",19,7,6,3,5,2,8,2,7,10,17,16,11,3,21,33
09/11/2019,Volos,Panetolikos,3,2,H,TRUE,"2,02","3,34","3,56","2,21","1,62",9,6,1,"0,6666666667",12,8,3,6,7,0,2,2,24,34,14,16,6,6,46,44
09/11/2019,OFI,PAOK,0,1,A,FALSE,"4,62","3,68","1,70","1,70","2,09",19,20,"2,111111111","2,222222222",6,14,0,5,5,8,1,1,5,6,17,15,7,5,33,31
10/11/2019,Aris,Asteras Tripolis,2,1,H,TRUE,"1,49","3,87","6,77","2,11","1,68",14,13,"1,555555556","1,444444444",7,10,4,3,2,5,1,2,47,46,18,20,3,5,56,58
10/11/2019,Xanthi,Panionios,1,2,A,TRUE,"1,87","3,22","4,36","2,43","1,52",10,6,"1,111111111","0,6666666667",11,13,2,4,5,7,4,2,28,39,11,13,6,2,49,37
10/11/2019,Olympiakos,Atromitos,2,0,H,FALSE,"1,14","6,91","18,82","1,67","2,14",16,17,"1,777777778","1,888888889",15,4,11,0,2,3,2,1,11,21,11,14,11,1,37,37
10/11/2019,Panathinaikos,AEK,3,2,H,TRUE,"3,12","3,08","2,32","2,37","1,54",8,15,"0,8888888889","1,666666667",10,14,4,11,5,3,1,0,12,5,16,22,9,2,24,29
11/11/2019,AEL,Lamia,0,3,A,TRUE,"1,62","3,47","5,81","2,46","1,50",14,6,"1,555555556","0,6666666667",16,6,3,4,11,2,2,0,45,41,10,17,8,1,51,55
23/11/2019,Panionios,Olympiakos,1,1,D,FALSE,"17,55","7,47","1,13","1,55","2,37",8,18,"0,8","1,8",5,23,1,8,4,11,0,4,20,21,10,11,1,14,38,49
23/11/2019,Lamia,Xanthi,1,0,H,FALSE,"2,34","2,95","3,24","2,57","1,47",9,11,"0,9","1,1",16,8,8,1,4,7,4,0,11,11,11,11,9,2,43,37
24/11/2019,Atromitos,OFI,2,1,H,TRUE,"1,91","3,26","4,05","2,07","1,71",17,19,"1,7","1,9",15,11,10,3,3,4,2,4,25,26,15,16,6,4,51,53
24/11/2019,Asteras Tripolis,Volos,0,0,D,FALSE,"1,69","3,51","5,03","2,13","1,68",14,12,"1,4","1,2",9,6,3,3,3,3,3,0,16,10,10,16,7,1,34,32
24/11/2019,PAOK,AEL,1,0,H,FALSE,"1,21","5,82","12,46","1,67","2,14",21,14,"2,1","1,4",16,5,5,1,8,4,3,0,31,31,16,22,7,4,39,39
24/11/2019,AEK,Aris,1,1,D,FALSE,"1,53","3,78","6,26","2,02","1,76",17,16,"1,7","1,6",14,7,4,3,5,3,5,1,7,7,18,13,6,2,31,24
24/11/2019,Panetolikos,Panathinaikos,0,0,D,FALSE,"3,42","3,08","2,18","2,37","1,55",8,11,"0,8","1,1",7,7,2,3,5,2,0,2,39,28,20,15,3,5,46,51
30/11/2019,AEL,Volos,2,1,H,TRUE,"1,89","3,27","4,13","2,24","1,61",14,12,"1,272727273","1,090909091",19,12,8,4,5,7,6,1,38,36,14,19,5,2,45,50
30/11/2019,Panionios,Panetolikos,3,0,H,TRUE,"2,03","3,26","3,62","2,23","1,62",9,8,"0,8181818182","0,7272727273",7,7,6,1,1,5,0,1,25,20,15,10,3,4,48,60
30/11/2019,OFI,AEK,1,0,H,FALSE,"3,19","3,04","2,31","2,09","1,71",20,18,"1,818181818","1,636363636",11,8,5,1,5,4,1,3,25,22,16,19,2,5,44,42
01/12/2019,Panathinaikos,Asteras Tripolis,1,0,H,FALSE,"1,59","3,57","5,92","2,29","1,58",11,14,1,"1,272727273",9,7,4,2,5,4,0,1,27,16,15,16,2,1,41,59
01/12/2019,Aris,Lamia,1,1,D,FALSE,"1,33","4,47","9,69","2,17","1,65",17,10,"1,545454545","0,9090909091",4,7,2,3,2,3,0,1,42,45,16,15,3,7,61,51
01/12/2019,Xanthi,Atromitos,1,0,H,FALSE,"2,78","2,92","2,66","2,48","1,50",11,19,1,"1,727272727",22,5,8,1,12,3,2,1,42,44,13,19,9,2,52,52
